User_ID,Age,Education_Level,Stream,Personality_Type,Preferred_Work_Style,Interest_Area,Logical_Score,Creative_Score,Communication_Score,Tech_Score,Math_Score,Biology_Score,Leadership_Score,Problem_Solving_Score,Risk_Taking_Level,Stress_Tolerance,Learning_Speed,Work_Preference,Recommended_Career,Why_Recommended,Steps_To_Achieve,Approx_Salary_India_2026,Top_Colleges_India,Demand_Level
8991,26,Undergraduate,Commerce,Analytical,Hybrid,Media,86,58,65,71,81,49,55,77,56,50,52,Remote,Data Analyst,Strong math and logical aptitude drive data analysis proficiency.,"1. Learn SQL, Excel, Python 2. Tableau/Power BI 3. BCA/B.Tech/B.Sc Statistics 4. Data analytics certifications 5. IT/consulting/banking",6-16 LPA,"IITs, ISI, CMI, BITS, Symbiosis",High
8992,24,Undergraduate,Computer Science,Creative,Independent,Finance,45,72,47,82,76,72,42,81,38,54,81,Remote,Game Developer,Blend of creativity and technical skills is ideal for game development.,1. Learn Unity/Unreal Engine 2. C++/C# programming 3. B.Tech CS or B.Des 4. Build game portfolio 5. Gaming studios,6-16 LPA,"MAAC, Arena Animation, MIT-WPU, Amity, Whistling Woods",Medium
8993,28,Postgraduate,Computer Science,Organizer,Independent,Law,70,50,82,60,84,77,86,87,51,61,80,Hybrid,Product Manager,Leadership and strategic thinking are essential for product management.,1. B.Tech or BBA 2. Work experience (2-3 yrs) 3. MBA/PGDM 4. PM certifications (PMI-ACP) 5. Tech/startup companies,12-25 LPA,"IIMs, ISB, XLRI, IIT MBA, SP Jain",High
8994,30,Postgraduate,Science,Helper,Team,Education,88,27,80,33,72,90,49,87,56,78,82,Field,Doctor,High biology aptitude and stress tolerance suit the medical profession.,1. Score high in NEET 2. MBBS (5.5 yrs) 3. MD/MS specialization 4. Residency 5. Government/private hospitals,8-25 LPA,"AIIMS, CMC Vellore, JIPMER, MAMC, KMC",High
8995,19,Undergraduate,Arts,Helper,Independent,Healthcare,16,50,90,41,62,68,61,82,59,88,58,Hybrid,Psychologist,"Empathy, communication, and analytical skills suit psychology.",1. BA/BSc Psychology 2. MA/MSc Psychology 3. MPhil Clinical Psych 4. RCI registration 5. Hospitals/NGOs/private practice,5-14 LPA,"NIMHANS, TISS, JNU, Christ University, Amity",Medium
8996,23,Postgraduate,Computer Science,Organizer,Hybrid,Technology,75,44,39,76,17,31,31,73,65,75,67,Hybrid,DevOps Engineer,Tech skills combined with organization aptitude fit DevOps workflows.,1. Learn Linux & scripting 2. Docker/Kubernetes 3. CI/CD pipelines 4. B.Tech IT/CS 5. Work in product companies,8-18 LPA,"NITs, VIT, Pune University, KIIT, SRM",High
8997,22,Undergraduate,Engineering,Analytical,Team,Business,78,87,57,82,60,62,48,78,73,71,76,Remote,Cybersecurity Analyst,Strong tech skills and analytical thinking are core for cybersecurity.,1. Learn networking & OS 2. CEH/CISSP certifications 3. Ethical hacking courses 4. B.Tech CS 5. Security firms,7-18 LPA,"IITs, NITs, CDAC, Symbiosis, SRM",High
8998,25,Undergraduate,Science,Organizer,Hybrid,Education,27,95,84,55,54,57,67,71,68,65,65,Field,Teacher,Strong communication and patience make an excellent educator.,1. B.Ed after graduation 2. CTET/TET exams 3. Master's in subject 4. NET for college teaching 5. Government/private schools,4-12 LPA,"NCERT, DU, BHU, Jamia, Amity",High
8999,27,Postgraduate,Science,Organizer,Independent,Education,66,38,61,55,81,67,41,88,30,42,61,Office,Civil Engineer,Mathematical aptitude and problem solving are core for civil engineering.,1. B.Tech Civil Engineering 2. AutoCAD/STAAD skills 3. GATE for PSUs 4. Site experience 5. CPWD/NHAI/private construction,5-15 LPA,"IITs, NITs, BITS, Jadavpur, Anna University",Medium
9000,23,Postgraduate,Science,Helper,Team,Law,44,63,70,33,17,90,67,88,65,79,67,Office,Doctor,High biology aptitude and stress tolerance suit the medical profession.,1. Score high in NEET 2. MBBS (5.5 yrs) 3. MD/MS specialization 4. Residency 5. Government/private hospitals,8-25 LPA,"AIIMS, CMC Vellore, JIPMER, MAMC, KMC",High
9001,24,Undergraduate,Science,Innovator,Independent,Law,89,39,83,88,91,37,62,83,42,56,70,Office,Robotics Engineer,Strong technical and mathematical aptitude suits robotics engineering.,1. B.Tech Mechanical/Electronics/CS 2. Robotics specialization 3. ROS/Python/MATLAB 4. Research projects 5. R&D labs/manufacturing,8-20 LPA,"IITs, NIT Trichy, BITS, IIST, IISc",High
9002,23,Postgraduate,Commerce,Creative,Team,Media,35,77,76,46,33,23,73,19,73,66,75,Office,Marketing Manager,Creative leadership and communication drive marketing management.,1. BBA/BA 2. MBA Marketing 3. Digital marketing skills 4. Brand management experience 5. FMCG/e-commerce/media,8-20 LPA,"MICA, IIM-A, XLRI, NMIMS, Amity",High
9003,27,Undergraduate,Computer Science,Organizer,Hybrid,Technology,71,19,16,80,31,24,60,79,47,69,67,Field,Network Engineer,Technical aptitude and problem-solving ability suit network engineering.,1. B.Tech CS/IT or BCA 2. CCNA/CCNP certifications 3. Networking fundamentals 4. Internship at ISPs/IT firms 5. Telecom companies,5-14 LPA,"NITs, VIT, Manipal, SRM, Amity",Medium
9004,29,Postgraduate,Commerce,Helper,Team,Design,89,60,76,34,49,95,83,76,53,73,80,Hybrid,HR Manager,Strong interpersonal and leadership skills are essential for HR roles.,1. BBA/BA 2. MBA HR 3. SHRM/XLRI certifications 4. HR internships 5. Corporate HR departments,6-16 LPA,"XLRI, TISS, IIMs, Symbiosis, Amity",Medium
9005,28,Postgraduate,Arts,Creative,Hybrid,Finance,57,84,72,5,53,55,72,20,79,60,66,Office,Marketing Manager,Creative leadership and communication drive marketing management.,1. BBA/BA 2. MBA Marketing 3. Digital marketing skills 4. Brand management experience 5. FMCG/e-commerce/media,8-20 LPA,"MICA, IIM-A, XLRI, NMIMS, Amity",High
9006,20,Undergraduate,Engineering,Organizer,Team,Business,82,63,71,81,80,80,53,79,68,63,80,Office,Financial Analyst,Strong math and analytical skills are vital for financial analysis.,1. B.Com/BBA Finance 2. CFA/CFP certifications 3. MBA Finance 4. Excel/Bloomberg proficiency 5. Banks/investment firms,7-20 LPA,"SRCC, NISM, IIMs, SP Jain, NMIMS",High
9007,34,Postgraduate,Computer Science,Analytical,Hybrid,Education,71,43,59,73,60,52,51,78,54,63,66,Remote,Cloud Engineer,Tech aptitude and problem-solving suit cloud infrastructure roles.,1. AWS/Azure/GCP certifications 2. Learn DevOps tools 3. B.Tech CS/IT 4. Cloud internships 5. Join cloud teams,8-20 LPA,"NITs, VIT, BITS, Thapar, Manipal",High
9008,23,Undergraduate,Computer Science,Analytical,Independent,Design,77,71,50,84,84,5,46,85,41,56,63,Remote,Data Scientist,High math and analytical skills suit data science roles.,1. Learn Python/R & statistics 2. ML/AI courses 3. Kaggle projects 4. B.Tech/M.Tech/MCA 5. Join analytics firms,10-24 LPA,"IITs, IISc, IIIT-H, Manipal, Amity",High
9009,27,Undergraduate,Computer Science,Creative,Team,Design,71,96,73,61,41,61,13,63,44,66,55,Remote,Graphic Designer,Exceptional creative aptitude is the foundation for graphic design.,1. Learn Adobe Suite (PS/AI/ID) 2. B.Des or Diploma 3. Build design portfolio 4. Freelance projects 5. Design agencies/in-house teams,4-12 LPA,"NID, NIFT, Srishti, Pearl Academy, MIT-ID",Medium
9010,28,Undergraduate,Commerce,Organizer,Independent,Business,81,36,56,63,84,82,74,81,67,41,52,Hybrid,Financial Analyst,Strong math and analytical skills are vital for financial analysis.,1. B.Com/BBA Finance 2. CFA/CFP certifications 3. MBA Finance 4. Excel/Bloomberg proficiency 5. Banks/investment firms,7-20 LPA,"SRCC, NISM, IIMs, SP Jain, NMIMS",High
9011,28,Undergraduate,Science,Creative,Hybrid,Education,34,89,49,71,76,41,65,65,30,44,61,Office,Architect,Creative vision combined with mathematical aptitude suits architecture.,1. Clear NATA/JEE 2. B.Arch (5 yrs) 3. AutoCAD/Revit skills 4. Internship with firms 5. Council of Architecture registration,5-16 LPA,"SPA Delhi, CEPT, IIT Kharagpur, Chandigarh College of Arch, RVCA",Medium
9012,29,Postgraduate,Engineering,Innovator,Hybrid,Law,81,78,75,83,80,35,20,85,36,40,72,Field,Robotics Engineer,Strong technical and mathematical aptitude suits robotics engineering.,1. B.Tech Mechanical/Electronics/CS 2. Robotics specialization 3. ROS/Python/MATLAB 4. Research projects 5. R&D labs/manufacturing,8-20 LPA,"IITs, NIT Trichy, BITS, IIST, IISc",High
9013,32,Postgraduate,Science,Researcher,Hybrid,Media,26,65,68,57,51,82,20,76,46,92,63,Field,Doctor,High biology aptitude and stress tolerance suit the medical profession.,1. Score high in NEET 2. MBBS (5.5 yrs) 3. MD/MS specialization 4. Residency 5. Government/private hospitals,8-25 LPA,"AIIMS, CMC Vellore, JIPMER, MAMC, KMC",High
9014,24,Postgraduate,Commerce,Creative,Team,Finance,49,86,84,39,50,30,66,44,63,56,50,Hybrid,Marketing Manager,Creative leadership and communication drive marketing management.,1. BBA/BA 2. MBA Marketing 3. Digital marketing skills 4. Brand management experience 5. FMCG/e-commerce/media,8-20 LPA,"MICA, IIM-A, XLRI, NMIMS, Amity",High
9015,26,Postgraduate,Science,Organizer,Team,Law,72,86,50,71,83,34,56,80,49,59,62,Office,Mechanical Engineer,Strong math and logical skills suit mechanical engineering roles.,1. B.Tech Mechanical 2. CAD/CAM skills 3. GATE for PSUs/M.Tech 4. Internships in manufacturing 5. BHEL/TATA/Maruti etc.,5-15 LPA,"IITs, NITs, VIT, Manipal, PEC",Medium
9016,23,Undergraduate,Computer Science,Organizer,Team,Law,71,5,78,39,76,53,83,75,54,57,78,Hybrid,Business Analyst,Logical reasoning and communication skills align with business analysis.,1. BBA/B.Tech 2. MBA or BA certifications 3. SQL & Excel skills 4. Internships in consulting 5. IT/consulting firms,7-18 LPA,"IIMs, XLRI, Symbiosis, NMIMS, SP Jain",High
9017,21,Undergraduate,Science,Helper,Team,Law,79,70,86,95,15,65,50,72,51,90,66,Office,Psychologist,"Empathy, communication, and analytical skills suit psychology.",1. BA/BSc Psychology 2. MA/MSc Psychology 3. MPhil Clinical Psych 4. RCI registration 5. Hospitals/NGOs/private practice,5-14 LPA,"NIMHANS, TISS, JNU, Christ University, Amity",Medium
9018,25,Postgraduate,Science,Innovator,Hybrid,Healthcare,84,53,36,87,88,45,45,90,41,54,60,Field,Robotics Engineer,Strong technical and mathematical aptitude suits robotics engineering.,1. B.Tech Mechanical/Electronics/CS 2. Robotics specialization 3. ROS/Python/MATLAB 4. Research projects 5. R&D labs/manufacturing,8-20 LPA,"IITs, NIT Trichy, BITS, IIST, IISc",High
9019,28,Undergraduate,Commerce,Organizer,Team,Education,81,30,33,73,95,64,38,86,56,78,83,Office,Chartered Accountant,Exceptional math and logical skills are core to chartered accountancy.,1. Enroll in ICAI CA Foundation 2. CA Intermediate 3. Articleship (3 yrs) 4. CA Final 5. Practice or join Big 4,7-22 LPA,"ICAI, SRCC, Christ University, Loyola, St. Xaviers",High
9020,27,Undergraduate,Engineering,Creative,Hybrid,Technology,59,89,49,63,82,41,81,77,50,67,58,Office,Architect,Creative vision combined with mathematical aptitude suits architecture.,1. Clear NATA/JEE 2. B.Arch (5 yrs) 3. AutoCAD/Revit skills 4. Internship with firms 5. Council of Architecture registration,5-16 LPA,"SPA Delhi, CEPT, IIT Kharagpur, Chandigarh College of Arch, RVCA",Medium
9021,35,Postgraduate,Engineering,Organizer,Hybrid,Business,71,74,95,83,79,64,39,77,70,73,54,Remote,DevOps Engineer,Tech skills combined with organization aptitude fit DevOps workflows.,1. Learn Linux & scripting 2. Docker/Kubernetes 3. CI/CD pipelines 4. B.Tech IT/CS 5. Work in product companies,8-18 LPA,"NITs, VIT, Pune University, KIIT, SRM",High
9022,25,Postgraduate,Computer Science,Researcher,Hybrid,Education,83,93,42,64,79,90,53,79,54,46,55,Remote,Data Analyst,Strong math and logical aptitude drive data analysis proficiency.,"1. Learn SQL, Excel, Python 2. Tableau/Power BI 3. BCA/B.Tech/B.Sc Statistics 4. Data analytics certifications 5. IT/consulting/banking",6-16 LPA,"IITs, ISI, CMI, BITS, Symbiosis",High
9023,18,Undergraduate,Commerce,Analytical,Hybrid,Healthcare,71,39,85,35,62,72,58,78,49,70,67,Hybrid,Business Analyst,Logical reasoning and communication skills align with business analysis.,1. BBA/B.Tech 2. MBA or BA certifications 3. SQL & Excel skills 4. Internships in consulting 5. IT/consulting firms,7-18 LPA,"IIMs, XLRI, Symbiosis, NMIMS, SP Jain",High
9024,29,Postgraduate,Computer Science,Innovator,Team,Law,43,69,77,22,25,27,89,79,77,75,53,Field,Entrepreneur,High leadership and risk-taking aptitude are ideal for entrepreneurship.,1. Identify market gap 2. Build MVP 3. Seek funding (angel/VC) 4. MBA helpful 5. Join startup ecosystem,Variable 5-25 LPA,"IITs, IIMs, ISB, BITS, NID",High
9025,32,Postgraduate,Computer Science,Innovator,Independent,Law,84,61,27,78,68,31,35,84,43,69,77,Remote,Cloud Engineer,Tech aptitude and problem-solving suit cloud infrastructure roles.,1. AWS/Azure/GCP certifications 2. Learn DevOps tools 3. B.Tech CS/IT 4. Cloud internships 5. Join cloud teams,8-20 LPA,"NITs, VIT, BITS, Thapar, Manipal",High
9026,22,Postgraduate,Science,Helper,Hybrid,Education,7,62,80,25,26,92,53,70,41,85,71,Office,Doctor,High biology aptitude and stress tolerance suit the medical profession.,1. Score high in NEET 2. MBBS (5.5 yrs) 3. MD/MS specialization 4. Residency 5. Government/private hospitals,8-25 LPA,"AIIMS, CMC Vellore, JIPMER, MAMC, KMC",High
9027,34,Postgraduate,Science,Helper,Hybrid,Technology,14,57,72,32,76,88,42,82,30,91,84,Office,Doctor,High biology aptitude and stress tolerance suit the medical profession.,1. Score high in NEET 2. MBBS (5.5 yrs) 3. MD/MS specialization 4. Residency 5. Government/private hospitals,8-25 LPA,"AIIMS, CMC Vellore, JIPMER, MAMC, KMC",High
9028,21,Undergraduate,Engineering,Researcher,Hybrid,Education,78,28,47,74,78,45,37,69,47,61,65,Remote,Data Analyst,Strong math and logical aptitude drive data analysis proficiency.,"1. Learn SQL, Excel, Python 2. Tableau/Power BI 3. BCA/B.Tech/B.Sc Statistics 4. Data analytics certifications 5. IT/consulting/banking",6-16 LPA,"IITs, ISI, CMI, BITS, Symbiosis",High
9029,22,Postgraduate,Engineering,Analytical,Team,Media,71,16,67,79,43,39,87,78,55,77,67,Hybrid,DevOps Engineer,Tech skills combined with organization aptitude fit DevOps workflows.,1. Learn Linux & scripting 2. Docker/Kubernetes 3. CI/CD pipelines 4. B.Tech IT/CS 5. Work in product companies,8-18 LPA,"NITs, VIT, Pune University, KIIT, SRM",High
9030,26,Postgraduate,Science,Analytical,Independent,Design,83,75,89,87,14,59,60,81,60,74,72,Field,Lawyer,Strong communication and logical reasoning are essential for law.,1. Clear CLAT/AILET 2. BA LLB (5 yrs) 3. Enroll at Bar Council 4. Internships 5. Law firms or judiciary,6-20 LPA,"NLSIU, NALSAR, NLU Delhi, NUJS, Symbiosis Law",Medium
9031,25,Postgraduate,Science,Researcher,Independent,Education,23,82,70,87,28,84,67,86,55,87,56,Field,Doctor,High biology aptitude and stress tolerance suit the medical profession.,1. Score high in NEET 2. MBBS (5.5 yrs) 3. MD/MS specialization 4. Residency 5. Government/private hospitals,8-25 LPA,"AIIMS, CMC Vellore, JIPMER, MAMC, KMC",High
9032,27,Undergraduate,Engineering,Analytical,Independent,Healthcare,74,40,54,61,80,38,57,68,41,55,60,Office,Mechanical Engineer,Strong math and logical skills suit mechanical engineering roles.,1. B.Tech Mechanical 2. CAD/CAM skills 3. GATE for PSUs/M.Tech 4. Internships in manufacturing 5. BHEL/TATA/Maruti etc.,5-15 LPA,"IITs, NITs, VIT, Manipal, PEC",Medium
9033,24,Undergraduate,Engineering,Analytical,Hybrid,Law,75,95,69,71,84,47,52,72,41,67,58,Hybrid,Data Analyst,Strong math and logical aptitude drive data analysis proficiency.,"1. Learn SQL, Excel, Python 2. Tableau/Power BI 3. BCA/B.Tech/B.Sc Statistics 4. Data analytics certifications 5. IT/consulting/banking",6-16 LPA,"IITs, ISI, CMI, BITS, Symbiosis",High
9034,28,Postgraduate,Science,Helper,Team,Design,67,76,83,14,62,63,39,78,61,73,65,Office,Psychologist,"Empathy, communication, and analytical skills suit psychology.",1. BA/BSc Psychology 2. MA/MSc Psychology 3. MPhil Clinical Psych 4. RCI registration 5. Hospitals/NGOs/private practice,5-14 LPA,"NIMHANS, TISS, JNU, Christ University, Amity",Medium
9035,22,Undergraduate,Arts,Innovator,Team,Law,50,89,34,70,77,26,44,79,45,70,85,Hybrid,Game Developer,Blend of creativity and technical skills is ideal for game development.,1. Learn Unity/Unreal Engine 2. C++/C# programming 3. B.Tech CS or B.Des 4. Build game portfolio 5. Gaming studios,6-16 LPA,"MAAC, Arena Animation, MIT-WPU, Amity, Whistling Woods",Medium
9036,22,Diploma,Arts,Creative,Independent,Finance,65,91,75,67,66,58,8,61,41,52,54,Remote,Graphic Designer,Exceptional creative aptitude is the foundation for graphic design.,1. Learn Adobe Suite (PS/AI/ID) 2. B.Des or Diploma 3. Build design portfolio 4. Freelance projects 5. Design agencies/in-house teams,4-12 LPA,"NID, NIFT, Srishti, Pearl Academy, MIT-ID",Medium
9037,19,Undergraduate,Commerce,Innovator,Hybrid,Media,51,89,82,89,45,34,8,53,79,68,77,Hybrid,Content Creator,Creativity and communication skills fuel successful content creation.,1. Choose a niche 2. Learn video editing/writing 3. Build social media presence 4. Monetize via brand deals 5. Scale with team,4-15 LPA,"IIMC, Whistling Woods, SRFTI, Online platforms",High
9038,22,Undergraduate,Engineering,Analytical,Independent,Business,90,81,50,81,75,36,90,83,46,61,51,Remote,Software Developer,Strong tech and logical skills align with software development.,1. Learn programming (Python/Java/C++) 2. Build projects 3. Internships 4. B.Tech/BCA degree 5. Apply to tech firms,8-20 LPA,"IITs, NITs, BITS Pilani, VIT, DTU",High
9039,29,Postgraduate,Computer Science,Organizer,Team,Business,73,41,76,62,70,63,82,83,42,55,65,Office,Product Manager,Leadership and strategic thinking are essential for product management.,1. B.Tech or BBA 2. Work experience (2-3 yrs) 3. MBA/PGDM 4. PM certifications (PMI-ACP) 5. Tech/startup companies,12-25 LPA,"IIMs, ISB, XLRI, IIT MBA, SP Jain",High
9040,32,Postgraduate,Commerce,Analytical,Independent,Finance,80,32,85,23,38,64,81,92,45,72,68,Field,Lawyer,Strong communication and logical reasoning are essential for law.,1. Clear CLAT/AILET 2. BA LLB (5 yrs) 3. Enroll at Bar Council 4. Internships 5. Law firms or judiciary,6-20 LPA,"NLSIU, NALSAR, NLU Delhi, NUJS, Symbiosis Law",Medium
9041,24,Undergraduate,Commerce,Organizer,Hybrid,Healthcare,85,55,57,83,88,54,22,87,48,71,67,Office,Chartered Accountant,Exceptional math and logical skills are core to chartered accountancy.,1. Enroll in ICAI CA Foundation 2. CA Intermediate 3. Articleship (3 yrs) 4. CA Final 5. Practice or join Big 4,7-22 LPA,"ICAI, SRCC, Christ University, Loyola, St. Xaviers",High
9042,25,Postgraduate,Engineering,Analytical,Hybrid,Design,79,10,51,72,89,25,27,82,49,73,76,Office,Mechanical Engineer,Strong math and logical skills suit mechanical engineering roles.,1. B.Tech Mechanical 2. CAD/CAM skills 3. GATE for PSUs/M.Tech 4. Internships in manufacturing 5. BHEL/TATA/Maruti etc.,5-15 LPA,"IITs, NITs, VIT, Manipal, PEC",Medium
